CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,Complain,Satisfaction Score,Card Type,Point Earned
602,Germany,Female,53,5,98268.84,1,0,1,45038.29,1,1,5,PLATINUM,813
743,France,Male,43,5,0.0,2,0,0,113079.19,1,1,5,SILVER,402
627,Germany,Female,39,5,124586.93,1,1,0,93132.61,1,1,2,DIAMOND,265
632,Spain,Male,37,1,138207.08,1,1,0,60778.11,1,1,3,DIAMOND,302
790,France,Female,47,10,148636.21,1,0,1,16119.96,1,1,4,DIAMOND,538
693,Germany,Male,45,2,116546.59,2,0,0,23140.28,1,1,5,DIAMOND,235
564,Germany,Female,33,2,115761.51,1,0,1,112350.21,1,1,2,PLATINUM,792
678,Germany,Male,32,4,139626.01,1,1,1,118235.52,1,1,3,PLATINUM,287
540,France,Female,31,7,0.0,1,0,1,183051.6,1,1,1,GOLD,457
651,Germany,Female,34,10,148962.46,1,1,0,66389.43,1,1,1,DIAMOND,907
497,Germany,Male,41,5,80542.81,1,0,0,88729.22,1,1,2,PLATINUM,334
648,Spain,Male,49,5,0.0,1,1,0,149946.43,1,1,4,GOLD,549
617,Germany,Female,39,5,83348.89,3,1,0,7953.62,1,1,3,PLATINUM,994
595,Germany,Female,44,4,96553.52,2,1,0,143952.24,1,1,4,DIAMOND,666
669,France,Male,50,9,201009.64,1,1,0,158032.5,1,1,2,PLATINUM,346
596,Germany,Male,48,2,131326.47,1,0,0,1140.02,1,1,2,DIAMOND,912
585,Spain,Female,56,1,128472.8,1,1,0,186476.91,1,1,2,GOLD,815
850,Germany,Male,42,6,84445.68,3,0,1,60021.34,1,1,1,DIAMOND,411
619,Spain,Male,46,8,62400.48,1,1,1,132498.39,1,1,5,GOLD,862
628,France,Female,50,4,143054.56,1,0,1,109608.81,1,1,5,DIAMOND,306
521,Spain,Female,49,4,82940.25,2,0,0,62413.01,1,1,3,GOLD,772
669,Germany,Female,50,4,112650.89,1,0,0,166386.22,1,1,2,PLATINUM,440
651,Germany,Female,35,1,163700.78,3,1,1,29583.48,1,1,4,DIAMOND,467
546,France,Male,34,4,165363.31,2,1,1,25744.13,1,1,2,SILVER,440
697,France,Female,45,1,0.0,2,1,0,46807.62,1,1,3,PLATINUM,559
637,Germany,Female,39,3,109698.41,1,1,1,88391.29,1,1,2,DIAMOND,416
638,Germany,Male,50,1,102645.48,1,1,0,168359.98,1,1,2,DIAMOND,663
840,Germany,Female,51,1,87779.83,1,0,1,36687.11,1,1,4,GOLD,995
445,Germany,Female,48,7,168286.58,1,1,0,16645.77,1,1,5,DIAMOND,938
720,France,Male,44,3,86102.27,1,1,0,180134.88,1,1,2,DIAMOND,481
652,Germany,Female,47,0,126597.89,2,1,1,38798.79,1,1,1,PLATINUM,696
662,Spain,Female,54,1,187997.15,1,0,0,111442.71,1,1,4,SILVER,857
581,Germany,Male,38,1,133105.47,1,1,0,105732.9,1,1,3,SILVER,438
595,France,Male,46,10,0.0,1,1,0,73489.15,1,1,4,SILVER,273
794,Germany,Female,55,6,115796.7,1,1,0,160526.36,1,1,1,GOLD,442
576,Germany,Female,71,6,140273.47,1,1,1,193135.25,1,1,4,PLATINUM,785
747,France,Female,40,3,0.0,1,0,0,57817.84,1,1,2,DIAMOND,929
477,France,Male,22,5,82559.42,2,0,0,163112.9,1,1,3,DIAMOND,661
850,France,Male,49,6,128663.9,1,1,0,65769.3,1,1,4,PLATINUM,974
505,France,Female,36,2,79951.9,1,0,1,174123.16,1,1,4,PLATINUM,253
591,Germany,Female,51,8,132508.3,1,1,1,161304.68,1,1,5,DIAMOND,752
646,France,Male,50,0,104129.24,2,1,0,181794.86,1,1,4,DIAMOND,377
558,France,Female,41,6,0.0,1,1,1,143585.29,1,1,1,GOLD,331
729,Spain,Female,42,7,0.0,2,1,0,58268.2,1,1,1,PLATINUM,226
628,France,Female,31,5,0.0,1,0,0,147963.07,1,1,1,DIAMOND,404
517,France,Male,56,9,142147.32,1,0,0,39488.04,1,1,3,PLATINUM,727
562,France,Female,57,3,0.0,3,1,0,6554.97,1,1,2,SILVER,571
661,Germany,Male,37,7,109908.06,2,1,0,115037.67,1,1,2,SILVER,311
681,Germany,Male,49,8,142946.18,1,0,0,187280.51,1,1,4,DIAMOND,393
436,Germany,Male,45,3,104339.11,2,1,1,183540.22,1,1,3,DIAMOND,304
607,Germany,Female,39,8,105103.33,1,1,0,104721.5,1,1,4,PLATINUM,697
850,Germany,Female,66,0,127120.62,1,0,1,118929.64,1,1,1,PLATINUM,617
586,France,Female,46,0,0.0,3,0,1,131553.82,1,1,1,GOLD,272
663,Spain,Female,58,5,216109.88,1,0,1,74176.71,1,1,2,SILVER,251
752,France,Female,41,8,0.0,2,1,0,139844.04,1,1,1,SILVER,300
628,Spain,Male,50,8,0.0,1,0,0,144366.83,1,1,2,GOLD,407
745,France,Female,36,9,0.0,1,1,0,19605.18,1,1,1,SILVER,961
454,Germany,Female,50,10,92895.56,1,1,0,154344.0,1,1,3,DIAMOND,445
619,France,Female,55,0,0.0,3,0,0,60810.64,1,1,1,DIAMOND,734
842,France,Female,37,4,132446.08,2,1,0,87071.18,1,1,4,PLATINUM,304
707,France,Female,57,1,92053.0,1,1,1,164064.44,1,1,3,DIAMOND,828
555,Germany,Female,51,9,138214.5,1,1,0,198715.27,1,1,2,SILVER,266
618,France,Female,42,2,0.0,4,0,0,111097.39,1,1,5,PLATINUM,398
604,France,Female,53,2,121389.78,1,1,1,48201.64,1,1,1,PLATINUM,428
473,France,Female,39,9,117103.26,2,1,1,85937.52,1,1,2,DIAMOND,324
638,Germany,Female,33,5,129335.65,1,1,1,56585.2,1,1,4,DIAMOND,899
656,France,Female,48,9,0.0,2,1,1,85240.61,1,1,5,PLATINUM,272
469,France,Female,48,5,0.0,1,1,0,160529.71,1,1,1,PLATINUM,847
535,France,Male,38,2,119272.29,1,0,0,195896.59,1,1,5,SILVER,346
585,France,Male,55,10,106415.57,3,1,1,122960.98,1,1,1,GOLD,749
623,Germany,Male,50,7,126608.37,1,0,1,645.61,1,1,2,GOLD,676
760,France,Male,38,6,162888.73,1,1,0,91098.76,1,1,2,GOLD,528
637,Spain,Male,43,8,0.0,1,1,0,12156.93,1,1,5,DIAMOND,317
568,France,Female,44,7,0.0,2,0,0,62370.67,1,1,2,SILVER,869
576,Germany,Male,63,3,148843.56,1,1,0,69414.13,1,1,2,DIAMOND,930
559,France,Male,50,5,162702.35,1,0,0,150548.5,1,1,3,DIAMOND,815
608,France,Female,56,10,129255.2,2,1,0,142492.04,1,1,2,PLATINUM,281
802,France,Female,39,7,120145.96,2,0,1,59497.01,1,1,5,GOLD,327
581,Spain,Female,24,10,159203.71,1,1,1,102517.83,1,1,4,DIAMOND,766
718,France,Female,49,10,0.0,1,1,0,184474.72,1,1,2,PLATINUM,692
469,Germany,Female,52,8,139493.25,3,0,0,150093.32,1,1,4,GOLD,642
600,France,Female,37,4,0.0,3,1,0,7312.25,1,1,3,PLATINUM,264
622,France,Male,41,2,127087.06,1,1,0,102402.91,1,1,2,GOLD,675
546,Germany,Female,52,1,106074.89,1,1,1,23548.45,1,1,3,PLATINUM,579
727,Germany,Male,45,6,114422.85,2,1,1,104678.78,1,1,5,PLATINUM,346
593,Germany,Female,48,3,133903.12,2,1,1,85902.39,1,1,5,PLATINUM,593
685,Spain,Female,30,2,0.0,3,1,1,172576.43,1,1,5,PLATINUM,894
636,Germany,Female,48,3,120568.41,1,1,0,190160.04,1,1,2,SILVER,981
610,France,Female,57,7,72092.95,4,0,1,113228.82,1,1,2,GOLD,900
651,France,Male,35,0,181821.96,2,0,1,36923.67,1,1,5,PLATINUM,539
490,France,Male,39,1,0.0,3,1,0,171060.01,1,1,3,PLATINUM,506
754,Germany,Female,48,7,141819.02,1,1,0,93550.53,1,1,5,DIAMOND,671
649,France,Female,56,8,156974.26,1,1,0,89405.26,1,1,4,SILVER,927
610,Germany,Male,49,6,113882.33,1,1,0,195813.81,1,1,1,GOLD,441
492,France,Female,48,6,127253.98,1,1,1,92144.09,1,1,3,SILVER,681
569,France,Male,66,2,0.0,1,1,0,130784.2,1,1,1,DIAMOND,345
705,Germany,Female,54,3,125889.3,3,1,0,96013.5,1,1,2,PLATINUM,674
544,France,Male,48,10,78314.63,3,1,1,103713.93,1,1,5,PLATINUM,403
564,France,Female,36,7,206329.65,1,1,1,46632.87,1,1,2,PLATINUM,929
781,France,Female,48,0,57098.96,1,1,0,85644.06,1,1,1,DIAMOND,646
628,Germany,Male,39,1,115341.19,1,1,1,107674.3,1,1,4,SILVER,887
750,Spain,Female,33,3,161801.47,1,0,1,153288.97,1,1,1,PLATINUM,263
658,France,Male,42,8,102870.93,1,0,1,103764.55,1,1,4,PLATINUM,811
576,France,Female,55,6,44582.07,3,0,1,67539.85,1,1,3,GOLD,619
595,France,Male,52,9,0.0,1,1,1,106340.66,1,1,4,GOLD,479
572,Germany,Male,39,4,112290.22,1,1,0,49373.97,1,1,5,GOLD,368
588,France,Male,44,8,154409.74,1,1,0,49324.03,1,1,1,DIAMOND,736
518,Germany,Male,29,9,125961.74,2,1,0,160303.08,1,1,3,DIAMOND,586
557,France,Female,39,7,49572.73,1,1,0,115287.99,1,1,2,SILVER,647
666,Spain,Female,47,5,0.0,1,0,0,166650.9,1,1,3,SILVER,988
521,France,Male,27,4,121325.84,1,1,1,164223.7,1,1,3,PLATINUM,575
646,Germany,Female,44,2,113063.83,1,0,0,53072.49,1,1,3,SILVER,661
635,Germany,Female,65,5,117325.54,1,1,0,155799.86,1,1,3,PLATINUM,958
646,Spain,Male,25,5,182876.88,2,1,1,42537.59,1,1,1,GOLD,989
805,Germany,Male,50,9,130023.38,1,1,0,62989.82,1,1,2,GOLD,246
493,France,Male,54,3,167831.88,2,1,0,150159.95,1,1,5,PLATINUM,591
569,Spain,Female,51,3,0.0,3,1,0,75084.96,1,1,2,SILVER,411
594,France,Female,53,4,0.0,1,1,0,5408.74,1,1,2,PLATINUM,985
478,Spain,Male,48,0,83287.05,2,0,1,44147.95,1,1,2,GOLD,706
465,Germany,Male,53,1,117438.17,1,0,0,74898.8,1,1,2,SILVER,954
568,Germany,Male,46,8,150836.92,1,0,0,64516.8,1,1,2,DIAMOND,525
602,France,Female,39,6,154121.32,2,1,0,176614.86,1,1,5,GOLD,815
755,Germany,Male,43,6,165048.5,3,1,0,16929.41,1,1,2,SILVER,434
624,France,Female,71,4,170252.05,3,1,1,73679.59,1,1,2,GOLD,858
699,Germany,Female,54,3,111009.32,1,1,1,155905.79,1,1,5,DIAMOND,241
628,Germany,Female,51,10,115280.49,2,0,0,12628.61,1,1,2,SILVER,573
805,Germany,Male,56,6,151802.29,1,1,0,46791.09,1,1,2,SILVER,682
556,France,Female,54,4,150005.38,1,1,0,157015.5,1,1,1,PLATINUM,785
600,Germany,Male,53,7,106261.63,1,1,0,93629.66,1,1,4,PLATINUM,591
606,Germany,Female,41,4,132670.53,1,1,0,156476.36,1,1,1,DIAMOND,785
753,Germany,Female,38,1,117314.92,1,1,0,122021.33,1,1,5,DIAMOND,645
559,Spain,Male,38,3,145874.35,1,1,0,56311.39,1,1,2,SILVER,707
621,Germany,Male,51,4,109978.83,1,0,0,177740.58,1,1,3,SILVER,387
552,Germany,Female,42,8,103362.14,1,0,1,186869.58,1,1,2,DIAMOND,492
588,Germany,Male,49,6,132623.76,3,1,0,36292.94,1,1,3,PLATINUM,959
564,Spain,Male,31,5,121461.87,1,1,1,20432.09,1,1,1,PLATINUM,279
707,Spain,Male,48,8,88441.64,1,1,1,119903.2,1,1,2,DIAMOND,244
826,France,Female,49,0,0.0,1,0,0,178709.98,1,1,4,SILVER,980
430,Germany,Female,66,6,135392.31,2,1,1,172852.06,1,1,1,DIAMOND,886
612,Spain,Female,63,2,131629.17,2,1,0,122109.58,1,1,4,SILVER,642
554,Germany,Female,55,0,108477.27,1,0,1,140003.0,1,1,3,GOLD,641
529,France,Male,46,8,0.0,1,0,0,126511.94,1,1,3,GOLD,508
515,Germany,Male,45,7,120961.5,3,1,1,39288.11,1,1,2,GOLD,692
434,Germany,Male,55,8,109339.17,2,1,0,96405.88,1,1,3,GOLD,629
525,France,Female,59,6,55328.4,1,1,0,83342.73,1,1,4,SILVER,829
616,Germany,Female,28,10,105173.99,1,0,1,29835.37,1,1,1,SILVER,947
736,France,Female,42,7,117280.23,3,0,0,41921.06,1,1,5,GOLD,788
689,Germany,Female,30,5,136650.89,1,1,1,41865.72,1,1,1,PLATINUM,432
653,France,Male,47,6,0.0,1,1,0,50695.93,1,1,2,SILVER,622
711,France,Female,25,5,190066.54,1,0,0,51345.39,1,1,5,GOLD,303
484,Germany,Female,55,8,149349.58,3,0,0,137519.92,1,1,5,PLATINUM,760
679,France,Male,41,8,147726.98,3,1,0,172749.4,1,1,1,DIAMOND,575
581,France,Male,54,4,89299.81,1,0,0,5558.47,1,1,4,PLATINUM,269
799,Germany,Male,31,9,154586.92,1,0,1,88604.89,1,1,4,SILVER,665
704,Spain,Female,24,2,0.0,1,1,0,35600.25,1,1,3,PLATINUM,443
539,France,Female,47,2,127286.04,2,1,1,166929.43,1,1,1,DIAMOND,551
697,Spain,Male,62,7,0.0,1,1,0,129188.18,1,1,4,DIAMOND,547
580,Germany,Male,45,8,103741.14,1,1,0,47428.73,1,1,4,GOLD,799
664,Spain,Male,44,7,77526.66,3,0,0,57338.56,1,1,5,DIAMOND,339
582,Germany,Female,40,3,110150.43,1,1,1,191757.65,1,1,1,GOLD,686
605,Spain,Female,57,2,0.0,3,1,0,66652.75,1,1,3,PLATINUM,502
779,Spain,Female,55,0,133295.98,1,1,0,22832.71,1,1,2,DIAMOND,384
563,France,Female,32,0,148326.09,1,1,0,191604.27,1,1,3,GOLD,356
747,France,Female,47,5,139914.6,4,0,1,129964.56,1,1,5,DIAMOND,230
600,Germany,Female,58,8,118723.11,1,0,0,6209.51,1,1,3,SILVER,313
762,Spain,Female,60,10,168920.75,1,1,0,31445.03,1,1,4,SILVER,909
655,Germany,Male,34,7,118028.35,1,1,0,51226.32,1,1,2,SILVER,573
629,France,Male,59,9,113657.83,1,1,1,116848.79,1,1,2,SILVER,968
581,Spain,Female,44,7,189318.16,2,1,0,45026.23,1,1,5,SILVER,846
599,Spain,Male,33,4,51690.89,1,1,0,111622.76,1,1,4,DIAMOND,811
663,Spain,Female,53,6,150200.23,1,0,1,151317.27,1,1,3,GOLD,654
627,France,Female,41,6,0.0,3,1,1,138700.75,1,1,4,DIAMOND,223
588,France,Female,36,2,0.0,2,1,0,92536.0,1,1,3,DIAMOND,343
793,Germany,Male,54,2,128966.13,1,0,0,18633.4,1,1,5,SILVER,835
727,Germany,Male,59,5,152581.06,1,1,0,71830.1,1,1,4,PLATINUM,599
713,France,Female,32,1,117094.02,1,0,0,149558.83,1,1,3,PLATINUM,829
607,France,Female,39,10,0.0,3,1,0,132741.13,1,1,5,SILVER,480
650,Spain,Male,42,4,194532.66,1,1,0,171045.31,1,1,3,PLATINUM,824
850,Germany,Male,56,1,169743.83,1,0,0,155850.4,1,1,1,DIAMOND,757
676,France,Female,34,8,82909.14,1,1,0,91817.38,1,1,1,GOLD,502
708,Germany,Female,54,8,145151.4,1,0,1,125311.17,1,1,4,PLATINUM,863
499,Spain,Female,42,0,147187.84,1,1,1,14868.94,1,1,5,SILVER,662
850,Spain,Male,54,7,108185.81,2,0,0,24093.4,1,1,3,PLATINUM,431
596,France,Male,21,4,210433.08,2,0,1,197297.77,1,1,5,DIAMOND,896
600,France,Female,49,6,0.0,1,0,1,148087.88,1,1,3,PLATINUM,269
692,France,Female,36,4,0.0,1,1,0,185580.89,1,1,1,PLATINUM,283
568,Spain,Female,36,10,153610.61,1,1,1,54083.8,1,1,2,SILVER,244
682,Germany,Female,38,1,116520.28,1,1,1,49833.5,1,1,1,GOLD,463
620,Germany,Female,25,8,141825.88,1,1,1,73857.94,1,1,1,GOLD,911
737,Spain,Female,39,7,130051.66,2,0,0,55356.39,1,1,2,SILVER,722
721,Germany,Female,45,7,138523.2,1,0,0,59604.45,1,1,1,PLATINUM,314
603,Spain,Female,56,5,90778.76,2,1,0,162223.67,1,1,4,PLATINUM,975
572,Germany,Male,47,4,99353.42,1,1,0,196549.85,1,1,5,SILVER,276
453,Germany,Female,40,1,111524.49,1,1,1,120373.84,1,1,4,PLATINUM,867
762,Germany,Male,35,1,117458.51,1,0,1,178361.48,1,1,4,DIAMOND,222
796,Spain,Male,56,6,94231.13,1,0,0,121164.6,1,1,2,GOLD,667
570,Germany,Male,38,1,127201.58,1,1,0,147168.28,1,1,2,PLATINUM,509
552,Germany,Male,33,3,144962.74,1,1,0,58844.84,1,1,2,SILVER,554
619,France,Female,48,4,0.0,1,0,0,18094.96,1,1,5,GOLD,812
779,Germany,Female,37,2,128389.63,1,1,1,6589.16,1,1,2,DIAMOND,560
610,Spain,Female,50,5,130554.51,3,1,0,184758.17,1,1,2,SILVER,821
646,Germany,Female,57,6,90212.0,1,1,0,13911.27,1,1,4,PLATINUM,594
516,France,Female,45,4,0.0,1,1,0,95273.73,1,1,5,SILVER,255
691,Spain,Male,36,7,129934.64,1,0,0,75664.56,1,1,1,DIAMOND,728
778,Germany,Female,35,1,151958.19,3,1,1,131238.37,1,1,4,GOLD,420
550,Germany,Male,33,4,118400.91,1,0,1,13999.64,1,1,3,PLATINUM,362
665,Germany,Female,43,2,116322.27,4,1,0,35640.12,1,1,5,GOLD,392
768,Germany,Male,37,9,108308.11,1,1,0,41788.25,1,1,1,GOLD,346
704,France,Male,50,4,165438.26,1,1,0,120770.75,1,1,4,GOLD,705
677,France,Female,56,0,119963.45,1,0,0,158325.87,1,1,2,SILVER,522
616,France,Male,44,5,102016.38,1,0,1,178235.37,1,1,4,GOLD,830
651,France,Female,56,4,0.0,1,0,0,84383.22,1,1,1,PLATINUM,517
682,France,Male,28,10,200724.96,1,0,1,82872.64,1,1,2,SILVER,503
609,Germany,Female,71,6,113317.1,1,1,0,108258.22,1,1,1,PLATINUM,877
721,Spain,Female,32,10,0.0,1,1,0,136119.96,1,1,5,SILVER,579
654,Spain,Female,32,2,0.0,1,1,1,51972.92,1,1,5,DIAMOND,580
674,Germany,Female,44,4,131593.85,1,0,1,171345.02,1,1,2,GOLD,558
576,Germany,Male,44,9,119530.52,1,1,0,119056.68,1,1,4,SILVER,802
699,France,Male,64,9,113109.52,1,1,0,27980.8,1,1,2,SILVER,787
586,France,Male,58,7,151933.63,1,1,0,162960.05,1,1,4,SILVER,894
610,France,Male,41,6,0.0,3,0,0,56118.81,1,1,2,PLATINUM,813
630,Germany,Female,51,0,108449.23,3,0,0,88372.69,1,1,2,GOLD,295
697,France,Female,42,1,0.0,1,1,0,1262.83,1,1,3,DIAMOND,603
705,Germany,Female,44,10,106731.58,1,1,0,137419.87,1,1,4,PLATINUM,531
706,Spain,Male,30,6,87609.68,2,0,0,137674.55,1,1,4,SILVER,643
738,Spain,Male,49,3,0.0,3,1,1,65066.48,1,1,2,PLATINUM,460
622,Spain,Female,36,0,108960.0,2,1,0,111180.3,1,1,1,PLATINUM,532
598,Germany,Male,38,1,101487.18,1,1,1,75959.1,1,1,1,SILVER,468
708,France,Male,52,10,105355.81,1,1,0,123.07,1,1,3,PLATINUM,755
574,Spain,Male,36,4,77967.5,1,1,0,167066.95,1,1,1,DIAMOND,929
629,France,Male,44,5,0.0,4,0,0,117572.59,1,1,2,PLATINUM,296
697,France,Male,32,7,175464.85,3,1,0,116442.42,1,1,1,PLATINUM,594
718,France,Male,52,8,79475.3,3,1,1,32421.32,1,1,3,SILVER,930
708,France,Male,34,3,0.0,1,0,1,121457.88,1,1,5,DIAMOND,552
490,France,Female,40,1,0.0,1,1,1,49594.19,1,1,2,DIAMOND,229
619,Germany,Female,42,8,132796.04,3,1,1,191821.35,1,1,5,SILVER,845
430,France,Female,60,7,73937.02,1,1,0,161937.62,1,1,4,PLATINUM,578
537,France,Female,45,7,158621.04,1,1,0,120892.96,1,1,4,SILVER,819
608,Spain,Female,28,4,0.0,2,1,0,10899.63,1,1,5,PLATINUM,391
691,France,Female,60,6,101070.69,1,1,0,177355.8,1,1,5,SILVER,253
723,Germany,Female,68,3,110357.0,1,0,0,141977.54,1,1,1,PLATINUM,761
661,Germany,Female,47,0,109493.62,1,0,0,188324.01,1,1,4,GOLD,761
517,Germany,Female,59,8,154110.99,2,1,0,101240.08,1,1,1,DIAMOND,872
535,Spain,Female,30,5,122924.75,1,0,0,62390.59,1,1,4,DIAMOND,244
706,Spain,Female,53,3,0.0,3,0,0,88479.02,1,1,3,SILVER,390
612,Germany,Male,44,2,115163.38,1,1,1,97677.52,1,1,1,DIAMOND,244
809,Germany,Male,50,10,118098.62,1,1,1,100720.02,1,1,4,DIAMOND,833
405,France,Male,39,10,0.0,1,1,0,160810.85,1,1,2,DIAMOND,455
645,France,Male,31,7,161171.7,2,1,0,12599.94,1,1,3,SILVER,532
641,France,Male,33,2,146193.6,2,1,1,55796.83,1,1,1,DIAMOND,307
754,France,Male,61,5,146622.35,1,1,1,41815.22,1,1,4,DIAMOND,687
713,Germany,Male,45,4,131038.14,1,1,0,74005.04,1,1,2,GOLD,495
723,Germany,Female,47,10,90450.0,2,0,0,103379.31,1,1,5,GOLD,244
614,Germany,Female,39,8,125997.22,1,1,1,128049.34,1,1,5,DIAMOND,817
592,France,Male,60,9,0.0,4,1,1,13614.01,1,1,5,GOLD,803
677,France,Female,29,3,86616.35,1,0,0,91903.9,1,1,5,DIAMOND,589
777,France,Female,29,9,131240.61,1,1,1,163746.09,1,1,2,GOLD,567
612,Germany,Male,46,9,161450.03,1,1,1,96961.0,1,1,2,PLATINUM,882
517,France,Male,62,1,43772.66,3,1,0,187756.24,1,1,1,SILVER,590
740,France,Female,60,5,108028.08,2,0,0,25980.42,1,1,5,GOLD,922
842,France,Male,44,3,141252.18,4,0,1,128521.16,1,1,5,PLATINUM,741
850,France,Female,35,2,128548.49,4,1,0,75478.95,1,1,3,PLATINUM,507
638,Germany,Male,42,8,145177.84,1,1,0,193471.74,1,1,4,PLATINUM,798
694,Germany,Female,58,1,143212.22,1,0,0,102628.56,1,1,4,DIAMOND,323
543,Germany,Male,41,6,143350.41,1,1,1,192070.16,1,1,4,DIAMOND,592
777,France,Female,30,4,137851.31,1,1,0,5008.23,1,1,5,DIAMOND,349
665,Spain,Female,51,8,0.0,1,1,1,38928.48,1,1,2,DIAMOND,317
842,Germany,Female,35,9,119948.09,1,1,0,48217.97,1,1,4,PLATINUM,732
785,France,Female,38,1,0.0,1,1,0,134964.85,1,1,3,DIAMOND,526
563,Spain,Female,42,6,99056.22,2,1,0,154347.95,1,1,4,SILVER,670
549,Germany,Female,55,1,137592.31,2,0,1,116548.02,1,1,4,PLATINUM,319
764,Germany,Male,34,6,108760.27,2,1,0,166324.79,1,1,3,GOLD,665
685,Germany,Female,44,2,119657.53,1,1,0,145387.05,1,1,4,DIAMOND,646
561,Germany,Female,49,1,102025.32,1,1,0,133051.64,1,1,1,DIAMOND,994
792,Germany,Female,50,4,146710.76,1,1,0,16528.4,1,1,4,GOLD,895
636,Germany,Male,67,7,136709.35,1,0,1,66753.1,1,1,5,PLATINUM,756
437,France,Female,43,6,0.0,1,1,0,148330.97,1,1,1,DIAMOND,692
698,Germany,Female,52,1,107906.75,1,1,0,168886.39,1,1,4,GOLD,866
678,France,Male,54,7,128914.97,1,0,0,191746.23,1,1,2,SILVER,323
603,Germany,Female,55,7,127723.25,2,1,0,139469.11,1,1,4,SILVER,301
579,Spain,Male,43,2,145843.82,1,1,1,198402.37,1,1,2,GOLD,783
684,Germany,Female,63,3,81245.79,1,1,0,69643.31,1,1,2,PLATINUM,870
581,Germany,Male,50,2,143829.2,2,1,0,181224.24,1,1,5,DIAMOND,805
594,Germany,Female,23,4,104753.84,2,1,0,56756.52,1,1,3,PLATINUM,729
648,Germany,Female,51,2,116574.84,1,1,0,4121.04,1,1,1,PLATINUM,244
573,Spain,Male,46,3,65269.23,1,0,1,189988.65,1,1,4,GOLD,521
703,France,Male,56,9,0.0,1,0,0,85547.33,1,1,3,SILVER,623
850,Spain,Male,48,2,0.0,1,1,0,169425.3,1,1,1,GOLD,761
706,Germany,Female,46,7,111288.18,1,1,1,149170.25,1,1,2,DIAMOND,862
586,Germany,Female,36,5,103700.69,1,1,0,194072.56,1,1,1,PLATINUM,791
758,Germany,Male,68,6,112595.85,1,1,0,35865.44,1,1,4,GOLD,843
730,France,Female,47,7,0.0,1,1,0,33373.26,1,1,2,PLATINUM,504
651,Spain,Female,45,8,95922.9,1,1,0,84782.42,1,1,2,GOLD,591
623,France,Male,45,0,0.0,1,1,0,196533.72,1,1,2,SILVER,679
494,Spain,Female,41,2,69974.66,2,1,0,188426.13,1,1,4,SILVER,997
731,France,Female,38,10,123711.73,2,1,0,171340.68,1,1,1,DIAMOND,361
850,Germany,Female,45,1,121874.89,1,0,0,6865.41,1,1,3,DIAMOND,469
638,France,Male,36,6,188455.19,1,0,0,47031.4,1,1,2,DIAMOND,642
706,Germany,Male,67,1,123276.69,2,1,1,86507.88,1,1,1,DIAMOND,906
785,Spain,Female,54,1,0.0,2,1,0,45113.92,1,1,5,PLATINUM,287
620,France,Male,61,5,0.0,1,0,0,31641.52,1,1,3,GOLD,586
695,Spain,Male,56,1,0.0,3,1,0,187734.49,1,1,2,DIAMOND,231
567,Spain,Female,54,5,92316.31,2,1,0,158590.66,1,1,1,DIAMOND,916
637,Germany,Male,30,1,122185.53,1,1,0,102566.46,1,1,2,GOLD,782
670,France,Male,36,3,0.0,1,1,0,140754.19,1,1,3,PLATINUM,534
542,France,Female,42,1,0.0,1,1,1,178256.58,1,1,2,GOLD,600
532,France,Male,42,1,159024.71,1,1,0,100982.93,1,1,5,GOLD,564
520,France,Female,39,1,73493.17,1,0,1,109626.13,1,1,2,SILVER,721
530,France,Male,52,1,106723.28,1,0,0,109960.4,1,1,3,PLATINUM,284
634,Germany,Female,56,3,116251.24,1,0,1,42429.88,1,1,4,GOLD,964
625,France,Female,51,4,124620.01,2,1,0,92243.94,1,1,4,DIAMOND,513
637,Germany,Male,49,2,108204.52,1,1,0,169037.84,1,1,3,DIAMOND,675
716,Germany,Male,50,2,119655.77,1,1,1,12944.17,1,1,4,PLATINUM,496
519,Germany,Female,21,1,151701.45,3,1,1,170138.68,1,1,1,SILVER,623
829,Germany,Male,28,3,132405.52,3,1,0,104889.2,1,1,1,PLATINUM,536
603,Spain,Male,57,6,105000.85,2,1,1,87412.24,1,1,3,DIAMOND,281
647,France,Male,41,4,138937.35,1,1,1,101617.64,1,1,5,DIAMOND,918
467,Germany,Male,51,10,114514.71,2,1,0,177784.68,1,1,2,SILVER,681
632,Germany,Male,23,3,122478.51,1,1,0,147230.77,1,1,5,PLATINUM,390
616,France,Female,31,3,136789.14,1,1,0,59346.4,1,1,1,PLATINUM,861
684,Spain,Male,39,4,207034.96,2,0,0,157694.76,1,1,4,DIAMOND,800
592,Spain,Male,38,3,0.0,1,1,1,12905.89,1,1,1,PLATINUM,983
698,Spain,Female,50,1,0.0,4,1,0,88566.9,1,1,3,PLATINUM,341
606,France,Male,37,6,82373.94,1,0,0,172526.9,1,1,3,PLATINUM,632
835,France,Male,23,9,0.0,1,1,0,19793.73,1,1,4,SILVER,955
652,France,Female,31,3,103696.97,3,0,0,155221.05,1,1,4,SILVER,897
605,Germany,Female,56,1,74129.18,2,1,1,62199.78,1,1,1,PLATINUM,969
525,Germany,Female,47,1,118087.68,1,1,0,88120.78,1,1,3,DIAMOND,310
730,Germany,Female,33,7,130367.87,1,1,0,15142.1,1,1,2,GOLD,910
730,Spain,Female,39,6,140094.59,1,1,0,172450.04,1,1,4,GOLD,408
